

=== RX BOOT - BER TEST MODE ===
MOD=OOK (20 kHz carrier, adaptive threshold)
BPS_MODE=40 (HALF_SAMPLES=1000, 5000 samples/bit @ 200000 Hz)
Expect: 64-bit preamble + Barker13 (1F35h, gated by 8 preamble bits = 0x55) + 511-bit PRBS-9
Noise floor band: 5000 Hz; lock threshold: BER<0.10
Auto-stop: test will halt 25 min after the first sync.
RX: edge-tracking sync, center-3 voting
Starting decoder...

CSV,395008,79000,3,0,2,1434,709,4.944212e-01,0.000000e+00,449424.5,7092844.0,376739.5,12.75,11.98
BER: END_SEQ #3 [SLIP] seq_err=277 BER_seq=5.4207e-01 | lock=0 slip=3 BER_cond=0.0000e+00 BER_cum=4.9576e-01
CSV,400008,80000,3,0,3,1533,760,4.957599e-01,0.000000e+00,399350.7,6592179.0,333785.8,12.96,12.18
CSV,405008,81000,3,0,3,1533,760,4.957599e-01,0.000000e+00,386830.2,6076543.0,326624.9,12.70,11.96
CSV,410008,82000,3,0,3,1533,760,4.957599e-01,0.000000e+00,408321.0,6237517.0,345212.9,12.57,11.84
CSV,415008,83000,3,0,3,1533,760,4.957599e-01,0.000000e+00,391311.9,7089637.5,358284.8,12.96,12.58
CSV,420008,84000,3,0,3,1533,760,4.957599e-01,0.000000e+00,401902.2,4985369.5,359897.0,11.42,10.94
CSV,425008,85000,3,0,3,1533,760,4.957599e-01,0.000000e+00,396443.7,5805764.5,345677.4,12.25,11.66
CSV,430008,86000,3,0,3,1533,760,4.957599e-01,0.000000e+00,396411.1,5988918.5,367031.2,12.13,11.79
CSV,435008,87000,3,0,3,1533,760,4.957599e-01,0.000000e+00,416200.4,5233813.5,345113.6,11.81,11.00
CSV,440008,88000,3,0,3,1533,760,4.957599e-01,0.000000e+00,410830.2,5907238.0,346399.2,12.32,11.58
CSV,445008,89000,3,0,3,1533,760,4.957599e-01,0.000000e+00,430553.6,6264839.5,317461.6,12.95,11.63
CSV,450008,90000,3,0,3,1533,760,4.957599e-01,0.000000e+00,392358.4,4855096.0,326629.2,11.72,10.93
CSV,455008,91000,3,0,3,1533,760,4.957599e-01,0.000000e+00,386662.1,5326876.0,348585.3,11.84,11.39
CSV,460008,92000,3,0,3,1533,760,4.957599e-01,0.000000e+00,389851.1,5260040.5,323306.9,12.11,11.30
